id,city,district,土地面積,水田0101,旱作0102,果園0103,水產養殖0104,畜牧0105,農業相關設施0106,未細分_02森林使用,針葉林0201,闊葉林0202,竹林0203,混淆林0204,灌木林0205,其他森林利用土地0206,未細分_03交通使用,機場0301,一般鐵路及相關設施0302,高速鐵路及相關設施0303,捷運及相關設施0304,國道0305,省道0306,快速道路0307,一般道路0308,道路相關設施0309,港口0310,未細分_04水利使用,河道0401,堤防0402,溝渠0403,水庫0404,湖泊0405,蓄水池0406,水道沙州灘地0407,水利構造物0408,防汛道路0409,海面0410,未細分_05建築使用,商業0501,純住宅0502,混合使用住宅0503,製造業0504,倉儲0505,宗教0506,殯葬設施0507,其他建築用地0508,政府機關0601,學校0602,醫療保建0603,社會福利設施0604,公用設備0605,環保設施0606,未細分_07遊憩使用,文化設施0701,公園綠地0702,休閒設施0703,礦業及相關設施0801,土石及相關設施0802,鹽業及相關設施0803,未細分_09其他使用,溼地0901,草生地0902,裸露地0903,營建剩餘土石收容相關設施0904,空置地0905
98,臺南市,七股區,11014.92,13.35,2314.87,55.87,4580.64,25.93,21.09,0,0.17,259.63,0.85,0,0.06,1.66,0,0,0,0,0,0,24.36,32.07,368.36,8.24,1.65,0,392.9,86.39,624.15,0,0,318.5,36.93,0.28,23.05,1807.64,0,20.41,204.12,2.16,75.92,37.15,22.46,38.79,12.49,42.65,70.06,0.03,12,6.8,2.94,0,5.05,18.48,28.08,0,3.94,1295.8,0,284.12,33.35,257.5,0.85,783.14
346,澎湖縣,七美鄉,698.68,0,79.77,3.82,6.06,2.67,0.2,0,2.39,251.22,0,0,0,0,0,10.75,0,0,0,0,0,0,38.64,1.33,3.31,0,0,5.27,2.13,11.25,0,1.39,0,0.53,0,28.33,0,1.53,25.45,0.11,0.02,1.96,4.66,15.55,5.48,0.97,4.58,0,0.76,2.01,1.32,0,0.41,8.2,0.7,0,3.59,0,0,0,4.2,77.23,4.15,131.4
348,基隆市,七堵區,5626.59,0,218.45,34.9,0.22,1.57,3.82,0,0,3878.75,384.41,0,0,0,0,0,36.85,0,0,48.36,14.19,15.95,150.92,69.21,0,0,95.84,29.34,2.07,0,0,4.41,0.2,1.93,0,0,0,60.41,113.14,25.59,46.81,62.03,10,25.27,10.5,14.22,20.11,0.11,2.17,61.77,5.93,0,0.15,14.65,4.1,0,2.88,0,0,0,47.05,0.79,0,102.73
286,屏東縣,九如鄉,4201.87,111,1097.84,797.39,465.44,120.61,28.17,0,0,115.63,0,1.75,1.99,0,0,19.47,0,0,0,24.5,19.56,0,165.87,15.19,0,0,235.26,37.24,45.19,0,0,11.82,234.49,0.07,4.61,0,0,36.86,191.58,4.15,47.35,28.07,12.99,12.62,8.98,0.79,13.18,0.04,1.29,1.64,10.1,0,0.16,14.07,2.4,0,0.62,0,0,3.16,139.19,0,0.18,228.16
221,彰化縣,二水鄉,2944.49,729.31,360.97,535.21,1.07,3.73,11.37,0,0.77,983.77,105.34,0,0.54,0,0,0,17.56,0,0,0,0,0,108,1.43,0,0,82.43,6.11,46.72,0,0,1.85,182.54,0.49,28.57,0,0,6.83,137.29,3.42,16.29,8.31,5.89,6.88,3.83,0.55,7.96,0.03,1.41,1.6,1.07,0,0.66,6.1,4.3,0,2.46,0,0,0,96.5,0,0.2,37.53
209,彰化縣,二林鎮,9284.78,3109.06,3152.14,520.87,35.55,164.11,49.58,0,0.07,86.31,15.75,0,0,0,0,0,0,0,0,0,0,0,446.82,20.63,0,0,24.11,1.09,163.73,0,0,25.95,0,0.14,0,0,0,36.96,438.92,12.88,66.03,46.67,17.7,47.65,23.64,13.53,40.54,5.21,4.36,3.81,8.01,0,2.39,12.51,3.74,0,0.41,0,0,0,18.26,0,0.29,600.34
251,雲林縣,二崙鄉,5956.25,2305.15,2093.74,43.96,13.79,132.45,47.64,0,0,143.96,7.1,1.7,0,0,0,0,0.1,4.77,0,0,16.74,0,299.22,1.81,0,0,134.62,23.14,79.52,0,0,12.37,115.06,0.47,25.43,0,0,14.66,316.74,3.37,18.52,13.92,10.74,19.18,15.72,1.17,21.15,0.2,2.53,2.12,8.94,0,0.19,20.35,3.3,0,2.29,0,0,0,15.32,0,0.24,84.54
23,新北市,八里區,3949.33,2.34,451.44,161.45,0,4.43,6.33,0,0,1260.78,104.94,0,0,0,0,0,0,0,0,0,26.96,15.79,169.66,31.02,65.47,0,465.03,5.52,4.17,0,0,7.22,3.13,0,0.21,103.78,0,33.98,84.84,15.03,100.1,51.45,9.56,334.93,10.73,5.04,18.21,0.53,9.98,1.96,64.07,0,1.25,78.86,35.69,0,5.19,0,0,0,27.92,14.23,0,181.94
49,桃園市,八德區,3371.11,520.18,484.97,28.18,22.25,7.73,140.11,0,0,87.6,6.01,0,0,0.17,0,0,2.45,0,0,20.03,15.46,0,280.92,56.54,0,0,22.7,0,15.28,0,0,81.06,0,0.07,0,0,0,109.78,388.09,82.82,288.92,67.66,12.65,19.85,28.45,169.78,57.57,0.93,10.62,4.78,20.34,0,0.92,45.47,16.22,0,17.12,0,0,0,0.8,0,0,245.13
125,高雄市,三民區,1978.66,9.8,7.03,8.88,0,0.29,0.2,0,0,6.99,0.16,0.16,0,0,0,0,30.04,0,0.22,26.96,28.32,0,352.11,88.08,0,0,13.23,0,7.54,0,0,0.15,0,0.29,0,0,0,78.31,337.08,214.77,41.26,16.6,17.71,31.71,13.01,7.29,120.01,2.46,5.31,11.75,6.4,0,16.28,106.51,16.35,0,0,0,0,0,0,0,0,71.96
304,屏東縣,三地門鄉,19639.65,1.24,157.96,1199.14,0,6.73,3.23,0,104.31,13415.65,216.44,1089.7,2.6,170.73,0,0,0,0,0,0,10.16,0,108.32,1.52,0,656.93,68.34,1.64,11.89,0,0,2.23,4.44,0.01,0.16,0,52.02,7.87,25.76,0.1,0.16,0.46,4.47,9.93,0.43,1.35,3.12,0.06,1.85,0.12,0.02,0.22,0.26,3.47,10.51,0,0,0,0,0,270.99,940.79,0,23.18
21,新北市,三芝區,6599.09,98.34,1204.67,156.09,3.47,4.28,13.21,0,1.45,3837.55,120.21,0,0,0,0,0,0,0,0,0,18.3,0,202.28,8.15,0.58,0,81.77,1.09,7.79,0,0,31.47,0,0.09,0,166.58,0,13.96,133.3,8.38,30.77,16.27,11.85,69.35,10.61,27.59,19.35,0.73,3.42,1.65,1.54,0,1.95,19.85,7.44,0,0.64,0,0,0,238.69,18.21,0,158.6
168,宜蘭縣,三星鄉,14422.38,2309.86,1033.4,396.39,1.62,56.04,47.57,0,40.03,73.07,36.63,2129.37,44.77,0.58,0.79,0,0,0,0,0,29.69,0,326.38,9.35,0,52.73,750.98,87.95,142.55,0,0,12.75,201.8,5.05,38.32,0,2.18,34.42,343.53,8.64,15.36,22.44,14.72,15.01,28.23,119.23,26.25,0.07,7.28,6.5,0.85,12.42,1.6,20.09,9.42,0,66.46,0,0,0,145.47,0,0.99,74.97
2,新北市,三重區,1631.7,0,13.69,3.8,0,0.02,0.08,0,0,0.33,0.35,0,0,0,0,0,0,0,10.82,24.72,25.78,26.21,233.16,72.91,0,0,284.97,31.16,5.3,0,0,0.65,0.31,1.55,36.08,0,0,64.1,217.79,231.87,68.33,12.6,4.54,0,15.55,2.78,74.48,2.69,3.96,3.12,2.16,0,0.75,204.78,5.5,0,0,0,0,0,43.52,0,0,67.7
9,新北市,三峽區,19145.08,11.95,1143.06,876.51,1.44,4.56,12.98,0,624.15,12018.77,1717.6,0,0,2.46,0,0,0,0,0,14.14,31.84,0,336.4,47.99,0,0,329.99,6.18,42.36,0,0,15.81,18.61,2.08,2.15,0,0,64.39,258.53,69.27,124.93,53.44,45.11,99.21,57.71,307.76,99.11,2.54,16.84,19.62,8.27,0,1.05,31.07,13.43,0,9.94,0,0,0,76.13,17.46,0,321.66
196,苗栗縣,三義鄉,6934.24,64.08,526.44,316.65,2.9,9.34,6.58,0,0.16,3979.49,569.07,0,0,0,0,0,13.57,0,0,38.2,19.51,0,214.75,98.81,0,0,92.31,21.55,10.28,0,6.14,13.11,143.78,1.81,2.78,0,0,32.48,120,8.71,88.53,14.37,17.06,16.75,10,5.47,10.57,0.11,0.63,2.8,2.69,0,1,22.18,28.41,0,28.74,0,0,0,73.08,16.35,0,120.51
199,苗栗縣,三灣鄉,5229.64,76.77,491.15,438.71,0.89,15.48,8.5,0,4.22,2295.32,1128.12,26.6,0.16,1.76,0,0,0,0,0,0,16.85,0,152.25,1.13,0,1.12,129.55,13.09,4.66,167.75,0,35.29,31.09,4.15,2.51,0,1.62,14.74,66.96,1.24,8.92,8.06,6.67,22.06,2.37,0.62,6.4,0.05,0.39,0.87,0.88,0,0.08,9.76,1.3,1.75,12.82,0,0,0,89.5,2.6,0,112.88
91,臺南市,下營區,3352.91,675.82,1215.78,172.59,235.57,102.37,43.92,0,0,18.65,1.28,0,0,0,0,0,0,0,0,20.46,12.94,9.76,195.9,28.7,0,0,1.15,5.55,53.99,0,0,38.24,0,0.1,1.39,0,0,13.04,200.34,3.86,19.4,28.97,7.88,21.95,12.36,0.74,16.04,0.34,0.64,1.05,3.7,0,0.06,9.49,4.03,0,0.45,0,0,0,16.72,0,0.88,156.51
259,雲林縣,口湖鄉,8046.12,667.6,1408.42,5.18,2481.58,51.63,43.38,0,0.04,180.57,1.11,5.47,0.05,0,0,0,0,0,0,0,28.28,37.39,305.52,13.3,2.74,0,115.31,49.12,167.88,0,0,507.06,6.88,3.51,36.72,2665.72,0,32.01,236.61,3.14,11.97,17.94,18.85,48.85,23.73,1.96,22.8,0.06,1.44,4.11,1.62,0,1.01,35.82,0.94,0,1.53,0,0,112.7,14.51,79.82,3.13,441.08
13,新北市,土城區,2955.78,1.02,166.78,80.78,0.58,1.19,4.46,0,0,1294.29,52.88,0,0,0,0,0,0.34,0,16.09,38.35,17.87,8.26,172.09,108.41,0,0,26.49,9.67,7.92,0,0,5.1,0.11,0.11,6.28,0,0,64.74,177.56,104.03,204.29,28.75,15.73,44.41,16.69,23.33,48.97,0.69,1.62,14.17,7.61,0,0,68.53,17.63,0,1.5,0,0,0,18.39,0,0,115.97
245,雲林縣,土庫鎮,4902.12,2055.52,1469.25,21.93,11.12,75.86,26.85,0,0,41.45,6.45,3.87,0,0,0,0,0.74,8.87,0,0,2.39,18.3,322.73,18.33,0,0,18.79,17.23,67,0,0,15.35,0.03,0.28,8.19,0,0,20.72,292.48,6.42,35.03,22.09,14.42,29.11,15.8,0.82,34.46,0.27,1.74,6.39,5.24,0,0.38,5.28,0.68,0,0,0,0,0,15.7,0,0,91.34
40,臺北市,士林區,6236.82,0.35,501.99,77.6,0.16,0.32,13.22,0,0.41,2985.2,172.24,0,0,2.23,0,0,0,0,4.69,2.46,29.12,5.55,332.18,59.58,0.02,0,410.82,27.63,4.86,0,0.09,7.15,0.05,2.52,20.31,0,0,83.55,497.42,110.52,46.5,39.74,22.7,18.75,23.71,46.91,123.71,5.58,6.45,7.75,2.13,0,19.07,158.35,45.92,0,0.74,0,0,6.42,214.07,1.42,0.39,58.82
94,臺南市,大內區,7031.25,0,370.65,1815.51,4.11,7.08,14.62,0,0,1150.63,803.39,1148.24,2.82,3.8,0,0,0,0,0,0,0,23.29,144.36,1.58,0,0,170.73,41.01,77.64,0,0,40.53,70.22,0.23,13.26,0,0,7.31,93.08,0.9,6.91,11.95,9.12,17.57,7.27,16.72,6.44,0.03,1.19,1.32,1.52,0,3.96,5.52,196.86,0,6.26,0,0,0,485.91,223.58,0,100.73
65,臺中市,大甲區,5851.92,2177.61,989.43,38.33,8.06,12.27,14.72,0,0.71,182.89,3.06,0.05,0.06,3.43,0,0,20.24,3.44,0,12.85,45.17,12.15,314.53,39.15,1.4,0,116.81,60.93,65.88,0,0,11.19,420.74,0.48,32.84,22.83,0,51.17,333.85,31.7,289.51,45.83,9.69,46.17,29.56,6.38,62.1,1.89,3.96,5.82,8.49,0,0.69,35.16,12.26,0,3.25,0,0,0.01,118.81,68.91,0,158.49
35,臺北市,大同區,568.15,0,0.02,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0.08,0,1.36,14.98,9.87,10.33,80.26,25.49,0.02,0,57.09,0.99,0.04,0,0,0.03,0,0.26,1,0,0,29.65,66.07,76.62,1.69,1.81,4.64,0,6.98,6.34,36.34,2.4,0.49,0.68,2.99,0,4.94,28.17,0.7,0,0,0,0,0,0.3,0,0,6.06
169,宜蘭縣,大同鄉,65754.42,0.38,1179.39,348.03,1.36,0.28,7.3,0,14547.29,21532.85,740.77,31180.7,190.36,397.18,0.09,0,0,0,0,0,66.14,0,192.05,1.56,0,3393.1,118.77,15.12,14.29,0,0,11.6,0.68,0.49,0.87,0,75.05,10.77,13.19,0.16,1.06,2,1.17,6.35,0.98,0.78,3.94,0.02,0.21,0.45,0.49,16.78,0.96,15.82,2.2,3.93,0,0,3.86,0,1140.5,1735.76,0,25.01
32,臺北市,大安區,1136.14,1508.18,446.98,9.47,0.84,27.4,6.62,0,0.09,39.89,0.22,0,0,0,0,0,0,0,0,0,0,20.05,132.58,3.26,1.81,0,80.01,39.75,30.97,0,0,9.8,127.54,0.24,17.12,122.58,0,7.55,132.27,2.02,66.6,25.09,4.19,18.84,10.18,8.12,8.3,0,0.75,1.83,1.87,0,0.41,9,5.38,0,17.93,0,0,0.12,88.36,452.57,0,65.52
76,臺中市,大安區,2740.45,0,1.35,7.83,0,0,0.05,0,0,74.23,0.37,0,0,0,0,0,0,0,5.18,3.9,11.56,17.83,201.77,71.36,0,0,0,0,0.05,0,0,0.26,0,0,0,0,0,60.16,159.51,171.04,0.04,1.26,5.46,10.12,13.15,35.02,201.2,3.58,0.36,10.66,0.89,0,1.68,42.81,2.93,0,0,0,0,0,0,0,0,17.51
216,彰化縣,大村鄉,3078.37,795.85,216.42,453.82,0.97,9.83,12.63,0,0.24,276.54,4.9,166.52,0.52,0,0,0,6.65,0,0,6.54,9.73,0.44,160.64,6.36,0,0,0,0,47.31,0,0,4.64,0,0.21,0,0,0,27.48,247.25,9.31,183.07,34.35,10.58,33.73,14.67,36.1,58.96,1.32,1.54,1.69,5.64,0,0.04,8.4,69.72,0,2.07,0,0,0,3.99,0.04,0.62,114
78,臺中市,大肚區,3700.24,553.2,650.36,52.83,0.62,7.72,6.86,0,2.63,835.35,21.01,0,0,0,0,0,25.11,0,0,22.48,21.99,0,166.66,28.06,0,0,194.54,18.71,47.65,0,0,11.89,51.91,0.11,9.78,0,0,38.13,225.27,17.83,191.21,42.73,7.57,94.47,10.24,26.43,18.27,0.58,1.14,53.38,2.66,0,0.55,11.78,1.43,0,9.81,0,0,0,260.69,0.45,0.16,83.68
