v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v41,vI1,sexgp,agegp,edugp,weight,t
37,1,2,4,4,4,7,5,6,4,3,4,3,4,5,5,6,5,5,7,3, ,0,1,1,0,0,1,1,0,3,2,2,2,2,2,3,3,3,3,5,2,6,1,1.003922549,10010050
88,1,2,2,3,4,8,6,6,8,9,10,5,5,10,5,5,5,5,5,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,4,1,5,1,1,2,1.430704916,10010120
87,1,1,2,3,4,4,5,6,5,6,8,4,7,4,7,5,7,6,9,3, ,0,0,0,0,0,0,0,0,2,1,3,4,1,2,4,4,2,1,5,1,1,2,2.205420952,64000050
87,1,2,2,3,4,8,7,5,7,6,8,5,4,2,7,5,5,7,8,3, ,0,0,0,0,0,0,0,0,3,2,3,3,2,2,3,3,3,1,5,2,1,2,1.474844619,67000320
87,1,2,4,4,4,8,6,6,8,7,7,7,6,5,8,5,7,6,7,3, ,0,0,0,0,0,0,0,0,3,3,3,4,2,2,4,4,3,1,5,2,1,2,1.474844619,67000100
46,1,6,3,2,4,6,6,6,2,6,2,0,3,8,5,5,0,2,2,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,2,5,5,2,5,2,.580235236,67000340
37,1,2,4,2,4,6,6,6,5,5,5,5,0,5,5,5,5,7,5,3, ,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,5,1,6,2,.748184788,10020020
22,1,5,4,4,1,8,4,7,6,8,8,5,8,6,4,8,7,5,8,3, ,1,1,0,0,0,0,0,0,2,1,2,1,2,1,2,2,2,2,5,1,6,2,.775141051,67000310
38,1,2,2,1,4,5,6,6,8,6,8,7,7,6,8,8,8,8,7,3, ,0,0,0,0,0,0,0,0,2,2,3,2,2,3,3,2,2,2,15,2,6,2,.884039355,64000120
40,1,4,3,4,5,6,6,5,6,6,5,8,5,6,6,3,4,5,4,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,15,2,5,3,.569703176,64000010
52,1,5,2,5,3,4,8,3,6,9,8,4,4,5,8,8,7,3,3,1,8,0,0,0,0,0,0,0,0,3,1,1,3,1,1,3,3,1,1,25,2,4,1,1.011998995,65000060
52,1,2,2,3,2,5,5,6,5,5,5,8,5,5,9,0,0,9,9,1,7,0,0,0,0,0,0,0,0,2,2,2,3,3,2,3,2,2,2,25,2,4,1,1.011998995,65000010
84,1,2,2,2,5,5,8,4,4,3,3,5,0,5,6,5,3,0,8,1,6,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,1,25,1,1,2,2.057940026,10017060
65,1,5,2,3,1,7,8,3,4,5,4,7,7,3,2,1,3,5,1,1,6,1,0,0,0,0,0,0,0,1, ,3,2,3,3,3,3,1,3,25,2,3,2,.799527561,68000030
64,1,2,3,2,4,4,9,2,2,3,5,1,3,7,7,6,2,3,4,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,25,2,3,2,.793833719,65000020
72,1,3,2,4,2,4,7,5,3,5,3,4,3,6,4,4,4,3,5,1,4,0,0,0,0,0,0,1,0,1,1,2,3,1,2,2,3,1,1,25,1,2,3,1.282208901,68000020
68,1,2,3,2,2,6,6,6,6,6,6,6,5,5,6,5,6,6,5,1,5,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,2,2,25,2,3,3,.962410371,10018030
44,1,2,2,3,2,5,5,7,3,3,3,6,5,4,6,6,5,5,6,1,5,0,0,0,0,0,0,0,0,1,1,1,3,1,2,3,3,2,2,25,1,5,1,1.037719672,10007010
47,1,4,6,2,2,6,6,6,8,8,8,8,9,6,10,7,7,7,10,1,6,1,0,0,0,0,0,0,0,3,2,2,2,2,2,3,3,1,2,25,2,5,1,.906260114,10007080
51,1,2,2,4,2,6,6,5,5,6,5,7,7,7,5,5,5,5,5,1,4,1,0,0,0,0,0,0,0,2,2,1,1,1,1,3,3,1,1,25,1,4,2,.890218968,66000030
51,1,4,4,4,4,8,6,5,7,8,6,7,5,8,7,7,7,7,7,1,6,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,3,3,2,25,2,4,2,.565351383,10009110
51,1,2,2,3,2,7,6,5,7,8,7,6,5,6,7,3,5,3,5,1,5,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,2,25,2,4,2,.575118717,10007010
56,1,4,3,2,2,6,6,6,6,6,7,8,8,8,8,8,8,8,6,1,8,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,2,25,2,4,3,.584515668,66000040
45,1,2,6,3,4,8,6,6,5,6,5,7,6,8,7,6,6,4,6,1,5,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,25,2,5,3,.52616443,66000270
46,1,2,3,5,4,7,6,5,3,7,4,8,4,7,8,4,2,4,4,1,3,0,0,1,0,0,0,0,0,1,3,2,3,3,2,2,1,2,2,25,1,5,1,.98532145,10010050
44,2,2,2,1, ,5,8,3,4,6,4,7,3,3,6,6,3,5,4,1,6,0,0,0,0,0,0,0,0,2,2,2,3,3,2,4,4,3,2,25,1,5,1,1.518865663,64000120
43,1,2,2,1,2,7,5,7,3,5,5,8,6,5,7,5,7,7,7,1,8,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,4,2,25,2,5,1,1.050220394,10013230
22,1,2,5,1,4,6,6,5,7,7,8,7,7,5,8,8,7,8,10,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,25,2,6,1,1.185014299,67000340
67,1,5,2,2,2,5,7,5,7,5,7,7,5,5,7,5,5,7,7,1,3,0,0,0,0,0,0,0,0,2,1,1,1,1,2,3,3,1,2,25,1,3,2,.858622115,10010120
50,1,4,2,3,2,6,5,6,5,6,5,6,7,8,7,7,7,8,6,1,5,0,0,0,0,0,1,0,0,1,1,2,2,2,1,2,2,1,2,25,1,4,2,.738084278,67000010
52,1,1,3,5,4,6,5,7,8,6,4,5,3,5,5,7,6,3,6,1,5,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,2,25,2,4,2,.841776536,64000040
50,1,2,6,3, ,9,6,5,8,9,9,3,6,9,9,9,9,9,10,1,9,0,0,0,0,0,0,0,0,1,3,2,2,2,2,3,2,1,1,25,1,4,1,1.594557159,10014020
50,1,3,3,3,2,8,6,6, ,7,5, , ,5,2,8,2,4,5,1,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,25,2,4,1,1.590303388,10015100
36,1,2,2,1,2,5,5,7,7,5,5,7,3,3,4,3,6,5,3,3, ,0,0,0,0,0,0,0,0,1,1,1,3,2,3,1,3,1,3,25,1,6,1,1.225704963,68000100
38,1,2,4,5,2,8,8,3,6,6,6,5,5,8,8,7,8,10,8,3, ,0,0,0,0,0,0,0,0,3,1,2,2,2,2,4,3,2,2,25,1,6,1,1.216976095,65000060
53,1,2,2,1,2,5,6,6,5,5,6,8,6,2,7,8,5,8,3,3, ,0,0,0,0,0,0,0,0,3,3,3,2,2,3,3,1,1,2,25,1,4,2,1.067435109,10018010
40,1,1,4,1, ,5,5,7,5,4,8,3,5,4,8,8, ,7,8,3, ,0,0,0,0,0,0,0,0, ,2, ,2, ,3,3,3,3,2,25,2,5,1,1.225081622,66000090
45,1,6,5,1,2,6,5,6,4,5,4,2,3,6,6,7,6,5,5,3, ,0,0,0,1,0,0,1,0,3,3,3,3,2,3,3,3,3,2,25,2,5,1,.890868952,10009010
50,1,6,2,2,4,5,5,6,5,7,7,9,6,9,8,7,8,5,6,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,3,2,25,2,4,2,.548577211,10008010
38,1,2,2,1,4,6,6,5,6,6,6,6,6,6,6,6,6,6,6,3, ,0,0,0,0,0,0,0,0,1,2,3,3,1,3,4,4,3,2,25,2,6,3,.50895578,67000320
81,1,6,2,5,1,4,4,8,6,8,5,5,5,5,7,7,6,10,8,1,5,0,0,0,0,0,0,0,0,2,3,3,3,4,3,3,3,3,2,35,2,1,1,2.11235517,10002110
73,1,2,2,3,2,3,6,6,3,2,3,3,2,2,5,4,2,5,3,1,4,0,0,0,0,0,0,0,0, ,2,2,2,2,2,2,3,2,1,35,1,2,2,1.693278498,65000160
72,2,1,4,3,1,6,8,3,0,3,0,8,5,4,8,7,6,5,0,1,5,0,0,0,0,0,0,0,0,2,1,2,2,1,1,3,3,1,1,35,1,2,2,1.693278498,65000130
69,1,5,6,2,2,5,6,6,5,6,6,5,5,6,7,7,7,6,9,1,6,0,0,0,0,0,1,0,0,2,2,2,2,2,3,3,3,2,2,35,1,3,2,.908985019,65000090
61,1,2,3,4,4,7,6,5,6,7,7,8,7,7,7,8,6,6,8,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,3,2,35,2,3,2,.799527561,68000050
56,1,5,5,2,4,8,8,3,6,6,6,4,4,6,7,5,2,4,4,1,5,0,0,0,0,0,0,1,0,2,2,2,3,2,2,3,3,1,2,35,1,4,2,.666716379,68000030
52,1,3,2,4,4,6,7,5,6,8,7,8,8,9,7,8,9,8,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,4,3,2,35,2,4,2,.582255958,68000050
47,1,2,2,6,5,8,5,7,7,6,7,8,6,6,9,8,5,3,8,1,7,0,0,0,0,0,0,1,0,1,3,3,3,2,3,2,2,4,2,35,1,5,2,.595885141,65000070
73,1,2,3,2,2,7,7,5,6,7,6,5,5,5,5,4,5,5,4,1,5,0,0,0,0,0,0,1,0,2,1,2,2,2,3,3,4,2,2,35,2,2,3,1.111802656,65000130
60,1,2,4,1,2,5,6,5,6,7,7,6,6,5,5,5,4,6,4,1,5,0,0,0,0,0,0,0,0,2,1,3,3,2,2,3,2,2,1,35,1,3,3,.688314818,68000100
62,1,2,2,2,2,4,6,6,3,4,4,5,4,3,6,6,3,2,4,1,6,0,0,0,0,0,0,0,0,2,1,1,2,2,4,3,2,1,3,35,1,3,3,.688314818,68000010
68,1,3,1,3,4,3,5,6,6,7,7,7,6,8,8,4,6,5,6,1,7,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,4,2,1,35,2,3,3,.596837413,65000010
68,1,3,6,3,1,6,6,6,7,6,7,7,7,8,7,5,6,5,6,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,2,35,2,3,3,.745322362,10004010
52,1,2,1,5,4,8,5,7,5,8,6,7,6,8,6,8,7,7,5,1,8,0,0,0,0,0,0,0,0,1,1,3,2,1,3,4,4,1,1,35,1,4,3,.501265277,68000100
56,1,2,4,4,1,2,6,5,3,4,4,5,7,5,5,6,5,7,6,1,7,0,0,1,0,0,0,0,0,1,1,3,3,3,3,4,2,2,2,35,2,4,3,.434646855,65000080
58,1,2,5,2,4,6,7,4,7,8,7,6,3,3,7,4,7,4,6,1,4,0,0,0,0,0,0,1,0,1,2,2,3,2,3,3,3,2,2,35,2,4,2,.575118717,10007020
56,1,6,3,5,2,5,9,3,7,6,6,9,6,7,7,5,6,6,6,1,6,0,1,0,1,1,0,1,0,1,2,2,2,2,2,3,3,2,2,35,2,4,2,.76374252,10005020
56,1,4,2,5,4,5,7,5,6,7,6,5,6,6,7,5,6,6,5,1,6,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,2,2,35,2,4,2,.565351383,10009150
66,2,2,5,3,2,5,6,5,5,6,6,6,5,5,2,2,5,3,4,1,5,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,2,2,35,1,3,2,1.323559584,64000020
57,1,2,2,3,2,5,6,6,6,7,7,8,7,7,7,8,7,8,8,1,8,1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,3,4,2,35,2,4,2,.546078891,10010130
55,1,2,4,5,4,6,6,6,8,7,8,7,7,7,9,7,6,7,8,1,7,0,0,0,0,0,0,1,0,1,2,2,3,1,3,4,3,1,2,35,2,4,2,.644582887,67000330
 ,1,6,6,3,4,10,10,1,10,10,10,8,10,10,8,8,8,7,9,1,9,1,0,0,1,1,1,1,0,1,1,1,3,2,2,3,4,2,1,35,2,2,3,1.239642433,67000320
61,1,6,5,3,2,8,8,3,6,7,6,7,8,8,5,6,7,5,7,1,6,0,0,1,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,35,2,3,3,.869046091,64000020
79,1,3,2,2,2,6,6,6,7,9,5,4,4,5,8,4,4,3,6,1,4,0,0,0,0,0,0,0,0,2,1,3,3,1,2,4,4,3,1,35,1,2,3,2.000574797,10015010
69,1,3,3,2,4,7,5,6,7,5,8,7,6,8,7,9,8,5,5,3, ,0,0,0,0,0,0,0,0,3, ,3,2,2,2,3,3,3,2,35,2,3,3,.596837413,65000140
26,1,5,2,1,2,3,7,5,1,6,2,3,5,3,2,2,2,4,3,3, ,1,0,1,0,1,1,1,0,1,1,1,3,2,2,3,3,1,2,35,1,6,3,1.108209814,63000050
36,1,3,3,2,4,6,6,6,8,8,7,7,7,8,7,7,8,8,7,3, ,0,0,0,0,0,0,0,0,2,2,3, ,2,3,3,2, ,2,35,2,6,3,.967820482,63000030
38,1,5,2,1,4,7,6,5,7,7,7,8,7,6,7,6,6,7,7,3, ,0,0,0,0,0,0,0,0,1,2,3,2,1,3,3,4,2,2,35,1,6,3,.511148301,10009010
38,1,2,3,2,2,5,6,6,5,8,5,5,5,8,7,6,5,6,6,3, ,0,0,1,0,0,0,1,0,2,2,2,2,2,3,3,3,1,2,35,2,6,3,.433150721,10008010
38,1,2,6,4,2,4,5,7,4,5,5,6,5,5,6,5,4,4,4,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,2,2,35,1,6,2,.775141051,67000340
40,1,6,4,3,2,8,6,5,5,8,6,5,9,6,5,6,5,3,5,3, ,0,0,0,0,0,0,0,0,1,1,3,3,3,2,3,3,3,5,35,2,5,3,.451062692,10013010
53,1,3,2,2,2,5,6,5,4,3,3,3,3,5,5,2,2,5,3,1,4,0,0,0,0,0,0,0,0,2,2,3,2,2,2,3,3,2,2,45,1,4,2,.661968353,65000020
49,1,5,5,2,4,6,6,5,4,6,7,7,7,6,7,7,6,9,7,1,10,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,4,2,3,45,2,5,2,.520397705,65000040
65,1,5,2,4,4,7,6,5,6,7,6,7,6,7,7,6,6,5,7,1,7,0,0,0,0,1,0,1,0,1,2,3,3,1,2,3,3,3,2,45,2,3,3,1.265434071,63000050
52,1,2,5,3,2,7,6,5,5,7,4,4,6,8,3,4,3,3,5,1,7,0,0,0,0,0,0,1,0,1,1,2,1,2,3,4,4,2,2,45,2,4,3,.590560684,10017020
51,2,4,4,2,2,8,7,5,7,6,6,6,7,8,8,8,6,9,9,1,6,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,2,2,45,2,4,1,1.006763678,10007110
73,1,3,5,4,4,7,6,5,6,7,7,8,5,4,7,6,5,3,8,1,7,0,0,0,0,0,0,0,0,2,1,2,2,2,3,3,3,1,3,45,1,2,2,1.684518757,10007090
59,1,4,3,5,3,2,6,5,8,8,6,6,6,8,7,6,6,6,4,1,6,0,0,0,0,0,0,0,0,3,2,2,2,2,2,3,3,3,2,45,2,4,2,.565351383,10009010
78,1,6,2,4,4,8,7,5,7,4,7,8,6,6,7,5,8,6,8,1,7,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,3,2,1,45,1,2,3,1.244982666,10009030
63,1,2,3,6,4,6,6,5,8,8,8,8,8,8,8,8,8,5,8,1,7,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,1,2,45,2,3,2,.885112082,67000340
70,1,4,2,3,2,6,6,6,6,6,6,7,6,6,7,3,2,5,1,1,6,0,0,0,1,1,0,1,0,2,2,1,3,1,1,1,3,2,1,45,2,2,3,1.239642433,67000270
64,1,2,3,4,4,6,6,5,8,8,8,6,7,7,8,6,7,5,7,1,6,0,0,0,0,0,0,0,0,3,2,3,3,2,2,3,3,2,2,45,2,3,3,.869046091,64000090
67,1,5,5,3,4,7,5,7,6,8,7,6,5,5,6,6,7,8,8,1,9,0,0,0,0,0,0,0,0,3,3,3,2,3,1,3,4,1,3,45,2,3,3,.665464306,67000320
48,1,3,2,2,4,5,6,5,5,6,6,5,6,6,6,7,5,5,6,2, ,0,0,0,0,0,0,0,0,2,2,3,3,3,3,4,4,2,3,45,2,5,3,.829555322,63000100
89,1,3,4,5,2,3,6,6,5,4,8,7,3,10,7,2,7,10,6,3, ,0,0,0,0,0,0,0,0,4,3,4,3,2,3,2,4,3,1,45,1,1,1,3.565614418,66000280
70,1,2,2,1,4,7,6,6,7,5,8,8,7,6,7,8,7,8,9,2, ,0,0,0,0,1,0,1,0,3,2,4,4,2,4,4,4,2,2,45,1,2,3,1.712042361,66000170
36,1,1,2,2,2,4,7,5,7,5,5,6,5,4,7,8,7,8,6,3, ,0,0,0,0,0,0,0,0,2,2,2,3,1,3,3,4,1,6,45,1,6,2,1.012275632,64000040
65,1,6,3,2,4,5,6,5,5,7,7,5,7,7,5,5,6,6,5,1,7,0,0,0,0,0,0,1,0,2,2,1,2,2,2,3,3,1,2,55,1,3,2,.908985019,65000050
66,1,2,2,4,4,8,7,4,7,6,7,7,7,6,7,8,7,6,8,1,8,1,0,0,0,0,0,0,0,3,2,3,3,2,3,4,4,2,2,55,1,3,3,.688314818,68000060
67,1,6,4,4,4,6,6,6,5,8,8,7,7,6,6,4,4,5,5,1,6,0,0,0,0,1,0,1,0,3,3,3,3,2,3,4,4,2,1,55,2,3,3,1.265434071,63000040
69,1,4,6,2,2,7,6,5,8,10,1,5,6,8,7,7,8,8,8,1,8,0,0,0,0,0,0,0,0,2,2,3,3,1,3,3,3,2,2,55,2,3,3,.596837413,65000060
45,1,5,3,5,2,5,7,5,3,5,4,6,6,6,7,5,5,5,7,1,6,0,0,0,0,0,0,0,0,2,2,2,3,2,3,4,3,3,2,55,1,5,3,.448011387,65000010
60,1,6,6,1,4,6,6,6,6,6,6,6,6,8,6,5,6,7,7,1,7,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,2,55,1,3,2,.904282618,10007160
72,1,2,2,1,1,3,4,7,5,5,5,3,5,2,6,2,4,4,4,1,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,1,1,55,1,2,3,1.712042361,66000030
61,1,2,2,3,4,5,6,6,3,7,7,3,4,2,3,2,3,8,8,1,6,0,0,1,0,0,0,1,0,2,2,2,3,3,3,4,4,2,2,55,1,3,3,.919057827,66000080
69,1,4,2,3,2,6,6,5,7,6,7,7,5,7,4,5,3,3,7,1,6,0,0,0,0,0,0,1,0,2,1,2,2,1,1,3,3,2,2,55,1,3,3,.919057827,66000070
52,1,2,3,1,4,7,5,7,8,8,9,3,6,8,8,7,9,10,7,1,9,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,4,3,2,55,1,4,3,.657507407,10005050
54,1,4,6,2,2,6,7,5,5,8,6,7,5,9,8,7,6,8,5,1,5,0,0,0,0,0,0,1,0,1,1,2,3,2,3,3,3,1,2,55,1,4,3,.495120812,10007020
65,1,2,5,6,2,5,3,8,3,5,8,8,5,8,5,10,2,0,10,1,2,1,0,0,0,0,0,1,0,1,1,1,3,1,1,3,3,1,1,55,2,3,2,1.155889487,64000030
52,1,2,3,2,2,5,6,5,6,5,6,7,7,6,5,6,5,3,6,1,6,0,0,1,0,0,0,0,0,1,2,1,2,1,1,2,1,1,2,55,2,4,3,.632882829,64000190
59,1,3,3,2,4,6,6,6,7,7,7,7,7,6,7,6,5,7,6,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,2,2,55,2,4,2,.582255958,68000060
47,1,4,5,3,4,9,8,3,8,10,8,5,7,7,7,6,7,8,6,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,2,4,4,3,2,55,2,5,2,1.103364119,63000050
37,2,2,2,1,5,5,5,7,6,6,6,6,5,5,6,6,4,4,6,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,55,2,6,2,.611489106,68000010
37,1,5,3,4,4,7,6,5,6,6,6,3,5,8,7,4,7,9,8,3, ,0,0,0,0,0,0,1,0,2,1,2,3,2,2,3,3,3,5,55,2,6,3,.613862269,66000060
58,2,2,2,5,4,4,5,6,6,6,6,6,5,4,6,4,5,4,6,1,6,0,0,0,0,0,0,0,0,3,3,3,3,1,3,4,4,2,3,65,1,4,2,.666716379,68000040
65,1,2,2,5,2,7,6,5,7,7,6,5,7,4,6,4,7,8,8,1,8,1,0,0,0,0,0,1,0,2,1,2,2,2,3,4,4,3,6,65,1,3,3,.688314818,68000100
63,1,2,6,3,4,5,7,5,6,7,6,6,5,4,6,2,7,5,5,1,6,0,0,0,0,0,0,1,0,2,2,2,2,1,3,3,4,1,1,65,2,3,3,.596837413,65000010
58,1,2,3,4,2,6,6,5,7,5,7,7,5,5,8,6,6,8,5,1,6,0,0,0,0,0,0,0,0,2,1,2,1,1,2,4,4,1,2,65,2,4,3,.434646855,65000010
60,1,1,5,4,4,4,6,6,3,3,5,6,3,6,5,5,6,3,6,1,3,0,0,0,0,0,0,0,0,1,1,2,1,2,3,3,3,1,2,65,1,3,3,.64554804,10010020
67,1,3,4,2,2,2,7,5,1,7,5,9,8,8,2,7,1,5,5,1,7,1,1,1,0,0,0,1,0,1,1,1,2,2,1,2,2,1,1,65,1,3,3,.761994697,67000350
76,1,5,3,5,2,0,7,5,4,4,4,4,5,5,7,7,3,3,7,1,3,0,0,0,0,1,0,1,0,1,2,2,2,1,1,4,4,1,4,75,1,2,2,1.705423687,68000010
65,1,2,2,4,4,5,6,6,6,5,5,7,6,6,7,5,6,5,5,1,6,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,4,1,2,75,1,3,3,.85343674,10004020
69,1,2,5,4,4,5,8,3,5,9,5,7,5,5,7,3,8,5,7,1,7,0,0,0,0,0,0,0,0,1,1,1,2,1,2,3,4,2,3,85,2,3,3,.596837413,65000100
58,1,1,4,4,2,7,8,3,7,9,6,5,5,7,8,3,4,6,3,1,8,0,0,0,0,0,0,1,0,3,2,2,3,1,3,3,4,3,2,75,2,4,3,.542781021,10004060
62,1,3,4,3,4,8,5,6,7,7,7,5,4,6,8,5,7,5,5,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,4,2,2,75,1,3,2,1.200863516,10005050
62,1,5,2,6,4,6,6,6,7,7,7,9,6,9,9,9,8,8,8,1,7,0,0,0,0,0,0,0,0,3,3,3,3,3,2,4,3,2,2,75,1,3,3,.679877517,10007030
65,1,2,5,4,2,6,7,5,5,6,7,7,5,8,8,5,7,6,7,1,8,1,1,0,0,0,0,0,0,2,2,1,3,2,1,2,3,1,2,85,2,3,3,.869046091,64000120
65,1,3,4,3,2,5,5,6,6,5,7,4,5,8,7,6,6,7,9,1,4,0,0,0,0,0,0,0,0,1,1,1,3,2,1,2,2,1,3,75,2,3,3,.665464306,67000360
50,1,3,3,2,3,4,6,6,5,5,7,8,4,6,4,6,5,5,6,1,6,0,0,1,0,0,0,1,1,1,2,2,2,2,3,3,3, ,2,175,1,4,2,.603888267,10002110
57,1,2,2,2,2,10,10,2,8,8,7,8,6,6,8,6,4,2,9,1,6,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,3,1,3,125,2,4,2,.7219351,10004010
60,1,4,2,6,4,6,4,8,7,7,8,5,8,6,7,1,4,7,7,1,8,1,0,0,0,0,0,1,1,1,1,3,3,1,2,3,3,1,2,125,2,3,3,.596837413,65000040
 ,1,4,2,4,4,6,6,5,6,6,6,10,6,6,6,6,6,5,7,1,6,0,0,0,0,0,0,0,0,2,2,3,3,2,3,2,2,2,2,250,1,4,3,1.055230193,63000030
58,1,1,5,3,2,7,6,5,5,6,6,4,5,7,5,5,4,4,8,1,6,0,0,0,0,0,0,1,0,1,2,1,1,1,2,2,2,1,2,175,1,4,3,1.055230193,63000020
46,1,4,4,5,2,8,7,4,9,8,8,4,8,7,7,8,9,8,8,1,9,0,0,0,0,0,0,1,0,2,2,3,3,1,3,4,4,2,2,350,1,5,3,.445693715,10007020
63,1,2,2,2,4,5,6,5,5,5,5,5,6,8,7,7,7,5,6,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3,2,2,1,2, ,1,3,2,1.222408444,66000030
 ,2,2,2,2,2,5,5,7,5,7,3,5,5,3,7,7,5,3,3,1,5,0,0,0,0,0,0,0,0, ,3,3,3,3,3,3,3,3,1, ,2,2,1,3.76927669,64000120
51,1,2,1,3,4,7,5,6,6,6,7,9,5,5,6,8,6,7,8,1,8,0,0,0,0,0,0,0,0, , , ,4, ,3,3,3,1,2, ,1,4,2,.963882287,64000040
40,1,1,1,2,4,5,6,6,7,7,7,6,7,8,6, ,7,8,9,1,10,0,0,0,0,0,1,0,0, , , , , ,4,3,4,2,2, ,1,5,2,.867659502,64000130
70,2,1,5,3,1,0,10,2,9,5,5,5,5,5,5,3,5,5,5,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1, ,2,2,2,1.471121924, 
27,1,6,3,1,2,6,6,5, ,0,4,6,5,10,5,8,5,5,7,3, ,0,0,0,0,0,0,0,0, , , , , , ,3, , ,5, ,2,6,1,1.225264646,10013050
35,1,2,3,2,2,8,4,8,9,8,8,7,6,5,9,8,10,10,7,3, ,0,0,0,0,0,0,0,0, , , ,3,3,3,3,3,3,5, ,2,6,2,.573495708,10010120
56,1,2,5,2,2,3,8,6,2,5,3,2,3,3,4,3,3,3,4,1,4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,2,2,0,2,4,2,.578109418,65000140
60,1,2,6,3,2,8,6,7,10,10,10,8,10,8,10,10,8,7,10,3, ,0,0,0,0,0,0,0,0,3,3,3,4,3,3,4,3,4,2,0,2,3,2,.799527561,68000040
45,1,3,3,4,2,3,8,6,1,5,4,5,5,6,4,3,2,3,4,3, ,0,0,0,0,0,0,0,0,2,1,1,1,2,1,3,3,1,2,0,1,5,3,.448011387,65000050
56,1,2,2,6,2,3,7,6,5,7,7,7,7,6,6,6,7,7,7,3, ,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,3,2,2,0,2,4,2,.841776536,64000190
50,1,2,5,3,4,9,8,5,8,8,6,8,8,8,6,8,8,8,8,1,8,0,0,0,0,0,0,0,0,3, , ,3,3,4,3,3, ,2,15,2,4,1,1.631865409,10018030
41,1,1,5,2,2,6,8,6,6,5,5,3,3,2,8,3,5,8,6,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,5,15,2,5,1,.910972798,65000030
40,1,4,5,4,2,1,7,7,5,3,5,5,5,1,3,2,3,3,7,1,5,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,1,2,15,2,5,1,.917506831,68000040
82,2,4,2,3,1,2,8,6,5,2,4,8,5,2,5,2,2,5,7,1,7,0,0,0,0,0,1,0,0,2,2,2,3,1,1,3,3,3,1,5,1,1,3,1.138757424,65000010
79,1,3,3,2,4,8,7,7,7,7,8,8,7,8,8,6,7,8,7,1,7,0,0,0,0,0,0,0,0,2,2,2,2,1,3,4,4,1,1,15,1,2,3,1.589801869,10004040
 ,1,1,1,4,2,7,6,7,10,6,6,7,6,7,6,7,9,8,6,1,8,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,2,2,1,15,1,2,1,2.812717712,10008040
76,1,5,2,3,2,3,6,8,4,10,3,9,8,8,10,1,0,10,10,1,10,0,0,0,0,0,0,1,0,1,3,2,2,1,1,2,4,2,1,15,1,2,3,1.712042361,66000170
