"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v41","vI1","sexgp","agegp","edugp","weight","t"
73,1,5,3,4,4,7,4,2,8,8,7,5,7.16,9,9,6,8,7,7,1,8,0.12,0,0,0,0,0,1,0,2.24,2,3,3,1.71,2,3.37,4,3,1,45,1,2,3,2.69922057,63000120
70,1,3,2,4,4,6.84,3,1.65,6,6,7,7,6,5,6,3,5,6,4,1,7,0,0,0.06,0,0,0,1,-5.26922255827955e-17,1.77,2,3,2,1,1,3,4,2,1,45,2,2,3,1.111802656,65000030
69,1.01,6,4,2,4,7,3,2,6,9,9,7,6.42,7.08,7,6.23,6,6.47,7,1,6,0.0899999999999999,0,0,0,0.00999999999999999,0,1,-5.37330596683816e-17,3,3,3,3,2.34,3,3,4,3,1,45,1,3,3,0.838968122370001,68000030
60,1,2,2,3,4,8,5,0,5,6.81,7,8,7,7,7,6.45,6,3,8,1,7.09,0,0,0,0,-2.15799600411515e-17,0,1,0,3,3,3,3,3,3,3,3,3,1,45,1,3,3,0.85343674,50392580.1
62,1.03,3,3,4,3.59,6.23,3,2,6,5,6,7,4,5,9,7,5,3,8,1,4,0,0,0,0,0,0,1,0,3,2,3,3,2,2,4,4,1,2,45,1,3,3,0.683412979,65000130
62,1,4,2,2,4,8,4,2,7.89,8,8,8,7.55,7,8,7,8,8,9,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,3,4,4,3,2,45,1,3,3,0.688314818,68000010
62.8,1,3.14,6,1,2.66,1,5,1,5,6,4,7,8,6,8,8,6,8,9,1,2,0,0,1,0,0,0,0,0,3,2,1,1,2.05,2,3,3,1,2,45,1,3,3,0.683412979,65000110
69,1,3,3,4,2,6,2,4,5,8,6,5,4.76,3,3,3,5,6,4,1,4,0,0,0,0,0,0,0,0,1,2,2,2.01,1,3,3.15,4,2,1,45,1,3,3,0.688314818,68000020
66,1,4,6,4,3.23,7,2,4,7,6,5,6,6,7,8,6,6.19,8,8,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2.74,2,2,45,1,3,3,0.688314818,68000040
67,1,6,4.09,3,3.37,6,3,3,5,6,6,7,7,6.75,7,8,5.83,5,7,1,6,0,0,0,0,0,0,0,0,3,2.8,3,3,4,3,3,3,2.58,2,45,2,3,3,0.544471815,10002090
65,1,3.65,3,3.25,2,6,0,5,5,6.26,5,5,6,7,5,9,4,5.16,6,1,6,0,0,1,0,0,0,0.39,0,1,1,3,3,2,1,3,3,1,2,45,2,3,2.83,0.601118281,49693000
66,1,2,5,3,3.06,5,5,0,5,7,6.04,6,7,7,5,5,4,5,3,1,7,0,0.00999999999999996,0,0,0.05,0,1,0,1,2,3,2,1,2,4,4,2,2,45,2,3,3,1.265434071,63000070
67,1,3,3.67,4,4,8,3,2,7,7.27,7,8,6,7,7,6,6.5,7,8,1,6.9,0,0,0,0,0,0,1,0,2,2,2,2,1,2,3,3,1,2,45,2,3,3,0.601118281,68000010
50,1,5,3.81,3,4,7.83,2.33,2,8,9,8,7,7,8,8,7,8,8,6,1,7.72,0,0,0,0,0,0,0,0,3,3,2.97,3,3,3,3,3,3,2,45,1,4,3,0.454028472,10002030
54,1,6,5,1,4,7,3,2,6,7,6,5,7,8,7,5,6,5,5,1,7,0,0,0.03,0,0,0,0,0,2,2,2,2,2,3,3,2,2,2,45,2,4,3,0.921552381,63000040
46,1,4,4,3,3,6,3,3,6,5,6,5,7,8,7,5,8,6,5,1,5,0,0,0,0,0,0,0,0,2.38,2,3,3,3,2.7,3,3.085,4,2,29.25,1,5,1,1.402788537,35615585
58,1,2,3,2.99,4,7,3,2,6,6,6.46,7,6,6,8,7,7,3,5,1,6,0,-3.76088049591772e-17,0.02,0,0,0,1,0,2,2,3,2.85,3,3,3,3,2,2,45,1,4,2,0.890218968,66000230
57,1,3,3.39333333333333,1,2,5,3,3,5,6,6,7,7,5,6.8,5,6,8,8,1,8,0,0,1,0.02,0,0,0,0,1,1,2.23,3,3,2,2,4,3,2,54.2,1,4,2.61,0.65854383,50052582.8
54,1,2,2,2,4,7,3,2,5,5,6,4,5,5.87,7,7,8,6,3,1,4,0,-6.41153796721028e-17,0,0,0,0,0,0,2,2,2,2,2,3,3,3,1,1.95,45,1,4,3,0.495120812,10007230
54.94,1,6,5,3,4,7,5,0,5,7.05,7,8,7,7,7,7,7,7,5,1,7.15,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3.1,2.3,2,58.1,1,4,3,0.60248837,66000010
65.81,1,3,4,1,2,6,3,3,5,6,6,7,7,6,7,5,4,3,6,1,5,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,2,1,2,45,1,3,2,1.323559584,64000240
54.12,1,3,3.1,3,2,10,5,0,4.58,5,0,5,5,5,5,5,5,3,5.18,1,10,1,0,0,0.28,0,0.22,1,0.00999999999999997,1,1,1,2,1,1,3,4,1,2,45,1,4,2,0.763154143,10013170
72,1,4,5,4,2,7,4,1,6.83,7,7,7,7,6,5,5,7,4,7,1.16,7,0,0,0,0,1,0,1,0,2,1.79,2,2,1,2,3,4,2,1.73,45,2,2,3,1.618879333,64000020
61,1,2.84,2,3,4,7,4.15,3,7,7.63,8,10,7,8,8,7.16,8,6,6,1,7.56,0.0399999999999998,0,0,-6.35602681597902e-17,0,0,1,0,3,3,3,3,3,3,3,3,3,2,45,2,3,3,0.869046091,64000080
61,1,5,2,4,2,7,4,1,7,7,7,7,7,8,7,7,5,9,8,1,7.45,0,0,0,0,0,0,1,0,3,2.35,3,3,2,2,3,3,2,1.95,47.9,2,3,2.86,0.688067551,10013010
68,1,5,5,4,4,9,1,5,7,6,7,5,6,6,5,5,5.87,5.64,6,1,7,0,0,0.236666666666667,0,1,0,0,0,2,1,3,3,1.62,3,3,1,1,2,45,2,3,3,0.665464306,67000340
61,1,4,3,2,3.39,6.52,3,2,7,7,6,6.15666666666667,5,6,5,4,6,7,6,1.31,5,0.00999999999999978,0,0,0.02,0.0099999999999999,0,0,0,2,3,3,3,3,3,3,4,4,2,45,2,3,3,0.77443475377,10010010
45,1,2,5,3,4,8,3,3,8,7,8,7,6.88,6,8,7,8,6.88,7,1,7,0,0,0,0,0,0,0,-6.99874186382843e-17,2,2.14,2.89,2.99,1.805,3,3,3,2,2.14,45,2,5,3,0.569703176,64000110
29,1.34,1,1,1,2.92,6,6,0,5,5,6,6,5.42,6,6,6,6,5,6,3,6.07,0,0,0,0,0,0,0,0,2,1,3,3,2,3,3,2,2,2,45,1,6,2.28,0.695203597,65000030
67,1,5,4,3,2,8,3,2,9,8,8,7.51,7,8,8,7,6,7.65,7,3,7.45,0,0,0,0,0,0,1,0,2.04,2,2.14,3,2,2,3,3,2,2.04,45,2,3,3,0.656714563770001,65000060
69,1,2,4,4,2,6,4,2.77,7,7.44,8,7,7,7,8,8,7,8,8,2,7.36,1,0,0.21,0,0,0,1,0,2,1.77,2,3,1,2,3,4,2,2,45,1,3,3,0.919057827,66000270
42,2,1,2,2.72,3,5,5,1,5,5,5,8,7,8,8,7,7,7.49,7,1,9,1,0,0,0,0,0,0,0,3,2,3,3.07,3,1,2.94,2.86,4,2,55,1,5,1,1.043115965,65000100
59,1,3,4,3,1,8,3,3,9,7,8,8,7.44,7,9,7,8,6,7,1,10,0,1,1,1,0,0,0,0,2,2,2,2,2,2,2,3,2,2,55,1,4,2,0.826656986,10004020
72,1,2,4,1,4,7,2,3,8,9,8,8,8,8,7,8,7.37,6.76,8,1,7,0,0,0,0,0,0,0.31,0,2.03,2,2,2,2,2,2.93,3,2,2,55,1,2,3,1.27307764,65000030
63,1,3,4,4,4,6,3,2,5,6,7,6,5,6.2,6.37,6,6,1,5,1,6,0,0,0,0,0,0,1,0,3,2,2.46,3,2,2.5,3,4,2.23,2,55,1,3,3,0.683412979,65000010
67,1,2,3,2,2.68,3,4,2,3.11,3,3.49,3,3,4,4,2,3,0,3,1,5,0,0,0,0,0,0,1,0,3,1,1.68,3,2,1,2.73,3,1,1.92,55,1,3,2.66,0.683412979,65000060
60,1,2,3,3.56,4,9,2,3,7,7.33,7,6,7,7.56,8,8,7,7,7,1.09,8,0,0.02,0,0,0,0,0,0,3,2,3,3,3,2,4,4,1,2,55,2,3,3,0.596837413,65000040
58,1,2,1,3.13,4,8,5,0,6,7,6,7,7,7,7,5,7,5,6,1,8,0,0,0,0,0,0,0,0,1.8,2,2,2,2,2,3,2,2,2,55,1.45,4,3,1.055230193,63000110
54,1,3.46,2,3,4,7,3,3,7,8,8,8,7,8,8,7,7,7.2,7.155,1,8,0,0,0.26,0,1,0,0,0,2,2,3,3,1,3,3,3,3,1,55,2,4,3,0.434646855,65000060
45,1,3,3,3.02,4,9,3,2,7,5,6.91,8,7,6,8,6,8,6,8,1,6,0,0,0,0,0,0,0,0,1,2.17,3,3,2,3,4,4,2,2,55,1,5,3,0.448011387,65000110
47,1.02,3,5,3.49,2,3,3,3.31,5.83,6,6,6,6,6,6.05,6,6,6,5,1,6,0.27,0,0,0,1,0,0,0,2,2,2,2,2,3,2.6,2,2,2,55,2,5,3,0.391256773,65000040
45,1,5,2,2,4,8,3,3,8,7,7,7,7,5,7.54,7,7,8,8,2.27,7.34,0.0499999999999999,-5.49560397189452e-17,0,0,0,-1.15671361378134e-16,0.36,0,2,2,2.01,2,1,2,3,3,3,2,55,2,5,3,0.391256773,65000030
65,1,3.56,3,3,1,7,0,5,5,7,6,6.43,5,7,7,5,5,6.415,7,1,8,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,3,2,2,55,1,3,1,2.102149929,10005060
56,1.02,6,5,1,2,8,3,2,6,7,6,7,6,7,8,6,6,8,6,1,6,1,0.04,0,0,0,0,1,0,2,1.82,2,2,1,3,3,3.1,2,2,55,1,4,2,0.890218968,46443452.4
70,1,5,5,3.7,4,9,5,1,7,8,7,6,6.215,7,9,3,7,4,6.18,1,6,0,0,0,0.00999999999999994,0,0,1,0,1,3,3,3,1,2.42,2,1,2.2,2,55,2,2,3,1.055007203,10008060
69,1,3,4,3,4,7,5,1,7,7,7,9,7,7,6,7,6,7,8,1,7,0,0,0,0,0.00999999999999995,0,1,0,2,2,2.37,3,3,2,3,4,2,3,55,1,3,2.65,0.919057827,56721640.8
66,1,4,3,4,4,8,3,2,7.01,8,7,7,7,8,8,6,7,7,6,1,7,1,0,1,0,1,0.16,1,0.02,2,2,2,2,3,3,3,3,2,2,55,1,3,2.97,0.668331047,55181734.8
53,1,3.15,4,4,2,7,3,3,7.17,8,8,5,5,8,8,8,6.53666666666667,6,7.25,1,6,0,0.0299999999999999,0,0,0,0,1,0,2,3,3,3,2,3,3,3,3,2,55,2,4,3,0.584515668,66000070
46,1,5,2,1,3,6,3,3,5.85,6,6,4,5,5,4,6,7,7,6,1,7,0,0,0,0,0,0,0,0,2,1,2.03,3,2.04,2.32,3,3,1,2,55,1,5,1,1.163057856,67000350
60,1,3.54,2,3,4,7,2,4,7,7,7,7.25,7,7,8,8,7,6.73,8,1,7,0,0,0,0,0,-1.55223056630405e-16,0,0,2.82,3,3,3,2.5,3,3,3.05,2,2,55,2,3,3,0.944889800493333,64000080
65,1,2,2,4,4,5,3,3,4,5,5,5,5,5,5,4.63,5,3,3,1,5,0,-6.1409211049579e-17,0,0,0,0,0.49,0,2,2,2,2,1,2,3,3.2,2,2,55,1.2,3.05,3,0.869046091,64000110
57,1,2,3,4,4,8,2.25,1.18,8,7,8,7,8,7,8,6.85,8,6,8,1,8,0.0199999999999998,0,0,0,0,0,1,0,2,2.51,2.88,3,3,2,4,3,3,2,55,2,4,3,0.501085205,10013040
58,1,5,5,3.42,4,6,3,3,7,6,7,7,6,7,8,8,6,7,6,1,7,0,0,0,0,0.07,0,1,0,1.85,2,2,3,1,1,4,3,2,1,49.2,2,4,3,0.410564964,10010090
50,1,2,5,4,2,6,3,2.54,6,8,8,6,6,5,6,5,6,6,7,1,6,0,0,0,0,0,0,0.27,0,2,2,2,2,1,2,3,2,1.98,2,50.15,2,4,3,0.484624391,46833221.4
66,1,2,3,2,4,10,2.395,0,5,5,5,8,5,5,7.27,8,8,5,8,2,6.82,0,0,0.00999999999999999,-4.8017145815038e-17,0,0,0,0,3,3,3,3.19,3,3,4,4,2,2,55,2,3,2,0.799527561,68000070
69,1,2.94,2,2,4,8,4,2,6.72,7,6.77,7,7,8,8,6.05,6,5,6.89,3,6.65,0,0.00999999999999996,0,0,0.05,0,1,-5.68555619251399e-17,2,2,2,3,1,2,3,3,1.97,2,55,2,3,3,0.596837413,65000090
29,1,3,2,6,2,10,2.78,0,10,8,8,9,8,10,5,8,7.8,7.79,3,3,8.14,1,0.45,1,1,1,1,1,1,1,1,2,2.41,1.8,3,3,3,3,2,91.5,1,6,3,0.511148301,10009030
43,1,4,4,2,4,8,3,3,8,7.63,8,8,7.49,7.85,9,7.16,8,7,7,3,7.76,0,0,0,-5.76622083414691e-17,0,0,0,0,2,2,2,2,2,2.38,3,3,2,2,55,1,5,3,0.652342726,64000120
74,1,6,2,3.41,2,10,5,0,5,10,8,7.36,8,5,7,5.61,0,10,10,1,10,0,0.02,0,0,0,0,1,0,2,1,2,2,1.44,2,3,3,1,2,65,1,2,3,1.27307764,65000070
70,1,4,3,1,4,7,3,2,7,6,7,7,6.2,7,8,7,7,7,8,1.15,6,0,0,0,0,0,0,1,0,2,1,1,1,1,2,3,3,2,1,65,1,2,2.86,1.31578940325,65000130
61,1.12,3,3,3,4,7,3,2,6,7,8,8,8,7,7,5.9,3,6.03,6.34,1.2,7,0,1,1,0,0,0,1,0,3,1,1,3,2,2,3,4,2,2,65,1.39,3,3,0.688314818,68000080
64,1,3,2,4,2.84,5,3,3,4,5,3,3,4.42,5,5,5,5,3,6,1,2,0,0.00999999999999995,0,0,0,0,1,0,3,1,2,3,2,2,3,3,1.64,1,65,1,3.05,3,0.683412979,65000050
64.99,1,3,2,3,4,7,3,3,8,8,8,5,7,7,7,5,5,3,4,1,6.84,0.13,0,0,0.0199999999999999,0,0,1,0,2,2,2,3,3,2.13,4,4,1,2,65,1,3,3,0.757766649080001,68000020
69,1,3.52,6,2,4,6,3,3,6,6,6,6,6,6,6,5,6,3,5,1,6,0,0,0.05,0,0,0,0,0,1,1,1,1,1.37,2,3,4,3,2,65,1,3,3,0.683412979,65000100
62,1,2,5,1,4,7,5,0,7.59,7.44,7.83,7,7,9,7,7,7.45,10,8,1,8,0,0,0,0,0,0,0,-5.99346960949987e-17,1,1,2,3,2,3,4,3,3,3,65,2,3,2.72,0.596837413,65000030
53,1,3,4,4,4,8,2.37,2,7,7,7,8,7.18,8,8,7,7,7,6,1,7.25,0,0,0,0,0,0,1,0,2.6,3,3,3,2,2,3,3,3,2,65,1,3.78,3,1.055230193,55121745
54,1,2,4,3,4,8,6,0,7.61,9,8,6,8,7.56,10,8,7,6,8,1,8,0,-5.87030424270552e-17,0,0,0,0,0,0,1,3,3,1,1,2.43,3,1,1,2,82.6,2,4,3,0.921552381,63000080
50,1,3,2,3,4,8,2,3,7.73,9,8,8,9,8,7,8,7,6,6,1,8,1,0,0.34,0,0,0.0199999999999999,1,0,2,2,3,3,3,3,3,4,3,2,65,1,4,2,0.890218968,66000130
55,1,4,3,3,4,7,3,1.43,7,8,7,9,8,7,8,9,9,6,8,1,7,1,0,1,0,0,0,1,0,2,3,3,3,2,4,4,4,3,2,65,1,4,2,0.890218968,66000090
60,1,3,2,3,2,7,3,2,7,7,8,7,8,8,9,7,6,7,8,1,7,1,0,0,0,0,0,1,0,2,2,2,3,3,2,4,4,2,1,65,1.19,3,3,0.802630492,66000070
58,1,2,5,4,4,7,4,2,7,7,8,7,6,7,8,7,7,6,7,1,7,0,0,0.09,0,0,0,0,0,1,2,3,3,1.59,2.59,4,4,2,2,65,1,4,3,0.472271178,10008020
52,1,3,3.67,5,2,9,6,0,9,8,8,8,9,9,8,7.61,9,8,7,1,8.38,0,0,0,0,0.0399999999999999,0,0,0,2,2,2,1,2,2,2,2,1,2,49.1,2,4,2.69,0.412443305,10008040
53.72,1,5,3,3,4,8,2,3,7,7,7.27,8,8,6,7,8,5,8,6,1,8,0,0.03,0,0,0,-1.24553145575135e-16,0,0,2,2,2,2,2,2.39,4,4,1,2,65,2,4,2.67,0.42505483,10009030
51,1,3.47,4,3.61,4,6,6,0,7,8,9,10,6,8,9,10,8,9,10,1,9,0,0,0,0,0,0,0,0,2,1,2.69,4,3,2.83,4,4,2.58,3,65,1,4.01,2,0.86297553416,64000140
62,1,2,5,4,4,5,5,0,6,8,8,5,8,7,7.46,4,8,8,8,1,8,1,1,1,1,0,0,1,0,1,1,2,2,1,2,4,4,3,2,65,2,3,3,0.937898717,10015010
53,1.01,2,4,2,4,7,3,3,8,7.2,7,6,6.6,8,7,7,7,9,5,3,7.23,1,0,0,0,0.28,1,1,0,2,1,1,2.15,1,1,2,2,1,2,65,2,4,2.8,0.434646855,65000050
35,1,5,2,2,4,6.02,3,3,6,6,5,5,6,5,6,5.83,6,7,6.17,3,6.23,1,0,1,0,1,0,1,0,2,1,2,3,1,3,3,3,1.92,2,65,1,6,3,0.511148301,10009060
61.66,1,1,3.16,2,4,5,5,0,5,7,7,6.01,4,4,7.45,9,8,6.24,8,2,6.58,0,0,0,0,0,0,0,0,2,2,3,3,2,3,3,2,2,2,65,2,3,3,0.688067551,10013010
68,1,3,2,3,4,7,3,1.57,6.48,7,7,6.97,7,7,7,5.66,6,5.92,6,1.27,6,0,0,1,0,0,1,1,0,2,1,1,2.36,1,3,3,3,3,1,95,2,3,2,1.68311204,63000010
64,1,3,3,4,4,6,4,2,7,8,8,8,9,6,9,5,9,8,7,1,8,0,0,0,0,0,0,1,0,1,2,2,2.13,1,1,2.92,3,2,2,85,1,3,3,0.73348296488,65000050
63,1.01,5,2,4.16,4,7.59,4,2,7,9,7,7,7,8,8,8,8,7,7,1,7,0.63,1,1,0.35,1,0,1,0,1,2,2,2.45,1,3,4,4,2,2,75,2,3,3,0.596837413,48013470.4
55,1,3.94,3,4,2,6,3,2,6,6,5.86,6,5,6,5,6,6,7,5,1,6,1,0.14,1,0,0,1,1,0,1.63,1,1,3,1,2,3,4,2,2,85,1,4,3,0.497695512,65000130
53,1.01,2,4,4,2,7,3,3,6,7,7,7,6.28,7,7,7,7,6,6,1,6,0,0,0,0,0,0,0,-6.10709399717635e-17,1,2,2,2,1,2,2,3,1.86,2,75,2,3.99,3,0.434646855,65000010
38,2,5,2,6,2,10,4,2,9,8,10,5,7,9,8,6,10,9,9,1,10,0,0,0.15,0,0,-1.031813523511e-16,0,0,2,2,2,3,2,2,3,3,2,2.28,95,1,5.11,3,1.108209814,63000030
60,1,2.78,2,2,2,5,6,0,3,5.43,4,8,5.57,4,7,5.15,5,1,7,1,7,0,0,0,0.02,0,0,1,0,2,1,2,2,1.64,1.81,2,1,2,2,75,2,3.04,2,1.067552294,66000030
44,1,3,5,3,2,8,2,1.4,9,5,7,9,7,8,8,8,7,7.5,8,1,7.67,1,0,1,0,0,0,0,0,2,2,2,2,2,4,3,2,2,2,75,1,5,2,0.6950254723,10008060
63,1,3,2,4,4,5,4.3,2,3.53,3,3,3,5,5,3,3,1,1,7,1,3,0.17,0,0,0,0.1,0,1,0,1,2,2,2,1,3,4,3.27,2,2,95,1,3,2.72,0.919057827,66000040
53,1,2,4,4,4,6,2.05,0,7,5,8,8,5,8,8,8,7,8,9,1,8,0,0,0,0,0,0,0,0,1,2,3,3,1,3,3,3,3,2,85,1.23,4,3,0.669303876,66000210
57,1,3.23,2,4,4,5,2,2.54,5,5,3,7,7,6.11,5,3,6,6,6,1,7,0,0.04,0,0,0.0399999999999998,0,0,0,2,2,3,3,2,3,3,4,2,1,85,1,4,2,0.963882287,64000020
54,1,6,3,3,2,7,4.83,5,3,7,5,10,5,7,10,10,3,10,5,1.61,5,0,0,1,0,0,0,0,0,3,1,2,3,2,1,3,2,4,2,85,2,4,2,0.841776536,64000120
66,1,2,3.56,3.93,2,7,3,1.54333333333333,8,8,8,6,9,8,7,7,6,7,6,1,7,0,0,0,0,0,0,1,0,2,2,2,2,2,1.94,2,2,2,2,95,1,3.14,3,0.787876706,10013010
66,1,4,5,4,2,6,4.37,3,7,6,7,7,5,7,10,4,5,3,5,1,6,0,0,0.08,0.00999999999999996,0,0,1,0,1,1,1,1,2,1,2.95,4,1,2,85,1,3,3,0.787876706,10013020
59,1.05,2,5,2,2,5,6,0,6,6,7,7,7,6.37,2,5,5,7,6,1,6.73,0,0,0,0,0.0199999999999999,0,0,0,1,1,2,2.18,1,3,4,4,3,2,85,1,4,3,0.554922649,67000180
45,1,6,2,2.87,3.26,6,3,3,8,8,8,6,6,8,5,5,7,8,8,3,7.47,0,0,0,0,0,0,1,0,2,2,2,3,2,2,3,3,2.07,2,75,2,5,2.6,0.569703176,64000030
37,1,6,6,4,2,7,4,2,6,6,6,7,5,6,6,7,6,8,8,3,6.44,0,0,0,0,0,0,0,0,1,2,2,2,2,2.31,3,1,1,2,75,2,6,3,0.628122212,10014010
54.326,1.01,6,3.77,2,4,5,6,0,7,6,7,6,6,8,6.9,6,6,6.16,5,1,7,0,0,0,0,0,0,0,0,1,1,1,1.79,1,1,4,4,1,2,125,1,4,2,0.661968353,65000020
72,1.02,3,3,2,4,6,3,3,6,5,5,5,5,5,5,5,3,3,5,1.12,3,0,0,0,0,0.08,0,1,0,1,1,1,1,1.3,2,3,3,2,2,350,1,2,3,1.27307764,65000130
74,1,2,6,5,4,8.11,5,0,9,10,9,10,9,8,8,6,9,8,6,1,9,0,0,0,0,0,0,0,0,1,3,2,3,1,3,3,3.27,2,2,175,2,2,3,1.119777158,68000050
61,1,3,3.83,2,4,7,2.73,1,7,7,7,7.28,7,7,9,7,6.54,6,7,1,7,0,-5.03763697423665e-17,0.06,0,0,0,1,0,1,3,2,2,1,2,4,4,1,2,250,1,3,3,0.683412979,65000040
59,1,3,3,5,4,6,4,2,7,8,7,8,6,6,8,6,7,4,6,1,6,0,0,0,0,0,0,1,0,2.04,3,3,3,2,1,4,3,2.17,2,75.5,1,4,3,0.65666698382,10018010
53,1,3,3,3,1,7,3,0.98,7,8,7,6,7,7,8,8,8,7,8,1,8,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,4,1.94,2,84.85,1,4,3,1.055230193,63000100
45,1,5,4,2,4,7,3,2,8,7,7,7,7,8,8,7,7,6,6.745,1.61,7.28,0.07,0,0,0.00999999999999995,0,-9.80465708622091e-17,1,-5.7367305350553e-17,3,2.67,3,3,3,3,4,4,3,2,59.35,1,5,3,0.949888297,53582096.9
42,1,2.92,3,1,2,5,4.54,3.88,5,8,8,8,8,8,5,8,6,7,8,1,8,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,3,1.82,2,52.5,2,5,3,0.829555322,46803683.2
47.55,1,6,4,3,4,7,3,2,8,8,8,7,9,8,8,7.41333333333333,8,9,8,1.56,7,0,0,1,0.26,0,1,1,0,2,1,2,3,1,2.24,3,3,1,2,125,1,6,3,1.108209814,48512986.9
69,1,6,5,3,4,6,3,3,8,6.96,7,7,6.38,7,8,3,6,6,5,1,7,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,2,2,125,2,3,2,0.789727024,52592689.6
57,1,5,3,4,2,8,3.18,2,5,5,7,6,9,9,8,9,8,6,5,1,7,0,0,0.12,0,0,0.0299999999999999,0,0,2,2,2,2,1,1.9,2,2.15,1,5,250,2,4,2,0.76374252,47793169.6
70,1.02,2,4,5,4,6.75,4,2,5,9,7,6,6,4,6,3,7,3,7,1,8,0,0,0,0,0,1,1,0,2,2,2,2,1,2,2,3,1,2,250,1,2,3,1.2664917,10007010
53,1,3.61,2,4,2,7,3,2,6.68,7,7,8,6,8,6,7,6,8,6,1,8,0,0,0,0,0,0,0,0,1,1,3,3,2,2,3,2,2,2,125,1,4,3,0.495120812,50032471
47,1,3.29,2,2,2,8,5,0,5,8,5,6,8,4,6,5.48,6,8,2,1,8,1,0.11,0,0,0,0,0,0,1,1,3,2,1,1.99,2,2,3,1,125,2,5,3,0.67721540567,66000060
58,1,4,2,3.6,3.16,10,3,3,7,7.1,8,8,5,8,4,5,6,8,8,1,8,0,0,0,0,0,0.00999999999999988,0,0,1,1,2,2.56,3,2.1,3,3,2,2,125,2,4,2,0.841776536,64000040
75,1,4,2,4,2,7,5,2.94,7.07,7.59,10,8,7,10,7,5,5,5,8,1,7,0,0,0,1,0,0,0.5,0,2,2,1,4,2,2,3,4,3,1,175,1,2,3,1.419461498,67000330
61,1,5,3.7,6,4,8,3,2,8,7.57,8,3,6,7,7,7,8,6.62,8,1,7,0,0,1,0,0,0,0,0,3,2,3,3,2,3,3,3,2,2,125,1,3,2.72,0.735495611,10020010
66,1,5,4,2,4,8,3,2,9,9,7,7,7,7,8,5,7,10,5,1,8,0,0,0,0,0,0,1,0,3,3,3,4,1,3,4,4,1,2,60.8,2,3.01,3,0.869046091,64000140
46,1,6,2,4,3,5,5,1,6,6,5,9,7,8,8,1,5.36,1,8,1,7,0.54,0,0,0,0,1,1,0,2,2,2,2,1,3,3,4,2,2,175,1,4.62,3,0.652342726,53162031.8
39,1,4,3,4,4,8,3,1.04,6,8,8,8,8,7,7,6,6,9,6,1,8,0.4,0,0,0,1,0,1,0,1,1,2,2,1,2,3,3,1.9,2.21,250,1,6,3,0.761071185,64000300
48,1,4,3,4,4,7,2,1.33,7.29,7,8,7,7,7,8,8,10,7,8,1,7,0,0,0,-4.75314232417645e-17,0,0,0,-6.41153796721028e-17,2,2,2,2.34,2,2,2,2,1,2,60.7,2,5,3,0.829555322,63000100
32,1,6,2,4,4,9,3,2,9,9,9,9,9,9,8,8.27,9,9,7.96,1,10,1,1,1,0,0,0,0,0,3,1.69,1,4,3,2.43,2,3,2.33,2,54.45,1,6,2,0.679861464,10009110
61.55,1,6,3,5,2,7,2,3,5,8,6,6,5.85,8,7,6,6,6.02,6,1,6,0,0,1,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,56.15,1,3,3,0.78089522414,43934901.1
41,1,2,3.18,2.08,2.89,10,0,5,5,6.34,6.23,10,10,5,6.18,1,1,5.65,8,2.1,3,0,0,0,-3.9863945477947e-17,0,0,0,0,1.74,2,1.99,2.41,1.81,2.2,2,2.41,3,2,16.5,2,5,1.34,1.32645396,45504096.7
47,1,2,2,3.23,2.63,7,3,3,7,6,6.31,6,6,6.26,6,5,5,3,4,1,6,0,0,0,0,0,0,0,-5.36376498772029e-17,1.23,1,1,1,1,1,2.14,2,2,2,64.25,1,5,3,0.652342726,64000080
46,1,2,2,2,4,10,5,0,7,6.78,6.4,5,6,6.48,8,5,5,5,4,3,6.27,0,0,0,0,0,0,0.15,0,2,2.05,3,2,1,3,2.97,3,3,2,16.4,2,5,1,0.910972798,65000010
32,1,6,6,1,2,6.74,5,0,8,5,6,7,8,6.44,5,5,5,6,6,3,6.5,0,0,0,0,0,0,0,0,1,1,1.97,2.25,1.68,1.99,1,2,4,2,20.9,2,6,1,1.062808121,65000170
45,1,5,3,2.35,2,5,5,0,7,7,7,7,4,7,7,7,3,7,5,3,6.66,0,0,0,0,0,0,0,0,3,1,2.1,3,2,2,3,3,2,2,17.1,2,5,2,0.6854272023,65000080
58,1,2,3,2,4,8,3,2,7,6,6,6,6,6,6.96,7,6.27,7,7,3,6.75,0,0,0,0,0,0,0.293333333333333,0,3,3,3,3,3,2,3,3,3,2,24.45,2,4,3,0.921552381,63000010
